name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
new york,2018-01-11T01:00:00,5.4,4.1,1.6,76.92,0,,,0,7.86,,6.2,132,1028.7,88.9,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-11T02:00:00,5.1,5.1,1.5,77.64,0,,,0,7.72,,0,0,1028.7,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-11T03:00:00,5.1,5.1,1.6,78.36,0,,,0,7.58,,3.3,0,1028.4,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-11T04:00:00,4.6,3.1,1.1,78.15,0,,,0,7.44,,6.4,343,1028.1,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-11T05:00:00,4.3,3,0.9,78.67,0,,,0,7.3,,5.9,346,1028,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-11T06:00:00,4.5,4.5,1,78.2,0,,,0,7.16,,2.1,13,1028.2,100,16,3,0,0,,Overcast,cloudy,"D1574,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-11T07:00:00,4.7,4.7,1.2,77.61,0,,,0,7.02,,2.1,20,1028.1,100,16,117,0.4,1,,Overcast,cloudy,"D1574,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-11T08:00:00,4.8,4.8,1.5,78.91,0,,,0,6.88,,3.3,45,1028.3,97.5,14.4,25,0.1,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-11T09:00:00,5.9,4.8,1.4,72.77,0,,,0,6.14,,5.8,43,1029.1,100,13.8,71,0.3,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-11T10:00:00,6.4,6.4,2.3,74.98,0,,,0,5.9,,2.9,34,1029.5,100,13.7,105,0.4,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-11T11:00:00,6.6,5.8,2.1,72.81,0,,,0,5.65,,5.4,35,1029.3,100,12.9,150,0.5,2,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-11T12:00:00,7.9,6.9,2.8,70.1,0,,,0,5.41,,6.6,65,1028.1,100,12.3,200,0.7,2,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-11T13:00:00,9,9,3.4,68.08,0,,,0,5.16,,2.5,13,1027.1,100,12,203,0.7,2,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-11T14:00:00,9.7,9,5.1,73.3,0,,,0,4.91,,6.3,357,1026.8,100,12.2,128,0.5,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-11T15:00:00,9.8,9.5,4.8,71.08,0,,,0,4.67,,5,321,1026.9,98.2,12.6,156,0.6,2,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-11T16:00:00,10.7,10.7,5.6,70.71,0,,,0,4.42,,2.1,37,1026.8,75,14.8,82,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-11T17:00:00,8.8,8,4.4,74.16,0,,,0,4.18,,6.3,81,1026.6,95.7,12.9,15,0.1,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-11T18:00:00,8.2,6.4,4.8,78.93,0,,,0,3.93,,10.6,112,1026.2,34.2,14.8,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-11T19:00:00,7.3,6.4,4.6,83.39,0,,,0,3.68,,5.8,37,1025.7,25.4,12.9,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-11T20:00:00,8.2,6.1,6.5,88.9,0,,,0,3.44,29.5,12.2,129,1024.7,29.4,12.5,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,KNYC,72503014732"
new york,2018-01-11T21:00:00,7.3,5,6.3,93.37,0,,,0,3.19,29.5,12.5,122,1024,34.2,12.9,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-11T22:00:00,8.2,7.1,7,92.12,0,,,0,2.95,,7,118,1023.6,35.9,13.9,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-11T23:00:00,8.6,7.7,7.1,90.29,0,,,0,2.7,,6.7,107,1023,98.2,13.7,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-12T00:00:00,8.7,8.7,6.9,88.01,0,,,0,2.45,,3.8,56,1022.2,98.9,14,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,KNYC,72503014732"
new york,2018-01-12T01:00:00,7.8,6.8,6.6,91.89,0,,,0,2.21,,6.6,84,1021.3,100,11.1,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-12T02:00:00,7.3,5.6,6.4,93.73,0,,,0,1.96,,9.4,80,1020.4,98.2,5.3,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-12T03:00:00,6,4.2,5.3,95.77,0,,,0,1.72,,8.4,57,1019.7,90.6,1.6,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-12T04:00:00,7,5.3,6.2,94.76,0,,,0,1.47,,9,90,1018.2,90.6,3.7,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-12T05:00:00,9.6,8.7,8.8,94.8,0,,,0,1.22,,7.6,138,1017.6,90.6,3.7,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-12T06:00:00,13.7,13.7,13.1,96.21,0,,,0,0.98,32,14.8,170,1016.3,100,12.2,3,0,0,,Overcast,cloudy,"D1574,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-12T07:00:00,13.1,13.1,12.5,96.19,0.07,,,0,0.73,36.1,17.1,177,1015.6,100,7.9,6,0,0,,"Rain, Overcast",rain,"E0925,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-12T08:00:00,12.7,12.7,11.7,93.79,0.08,,,2.27,3,37.2,26.1,176,1014.9,100,4.3,5,0,0,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-12T09:00:00,13.4,13.4,12.9,96.69,0.22,,,0,2.87,36.4,15.9,170,1013.9,100,4.2,9,0,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-12T10:00:00,14.2,14.2,13.6,96.16,0.38,,,0,2.75,44.6,17.9,172,1013.4,100,4.2,25,0.1,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-12T11:00:00,15.3,15.3,14.2,93.27,0.19,,,0,2.63,37.7,17.2,172,1012.3,100,6.4,42,0.2,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-12T12:00:00,16,16,14.9,93.21,0.17,,,0,2.5,36.7,18.5,180,1011,100,9.4,46,0.2,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-12T13:00:00,16.2,16.2,15.4,95.21,0.62,,,0,2.37,50,18.1,174,1009.7,100,10.8,34,0.1,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-12T14:00:00,15.9,15.9,15.4,96.85,0.5,,,0,2.25,,14.1,180,1008.7,100,8.5,23,0.1,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-12T15:00:00,14.7,14.7,14.2,96.98,2.98,,,0,2.12,,12.2,162,1007.8,100,2.3,22,0.1,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-12T16:00:00,14.2,14.2,13.6,96.26,3.27,,,0,2,32.5,17.4,171,1007,100,12.6,33,0.1,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
new york,2018-01-12T17:00:00,15.1,15.1,14.4,95.71,0,,,0,1.87,,12.7,177,1006.8,100,10.5,12,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
new york,2018-01-12T18:00:00,14.2,14.2,13.7,96.96,0,,,0,1.75,,10.6,173,1006.6,100,5.3,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-12T19:00:00,13.8,13.8,13.4,97.51,0.06,,,0,1.63,,8.3,172,1005.9,100,1.4,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-12T20:00:00,12.9,12.9,12.9,100,1.39,,,0,1.5,,9.4,161,1005.1,100,5.7,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-12T21:00:00,12.5,12.5,12.1,97.33,0.15,,,0,1.37,,8.7,149,1004.1,100,4.1,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-12T22:00:00,12,12,11.6,97.23,1.98,,,0,1.25,,12.3,153,1002.6,100,3.8,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,KNYC,72503014732"
new york,2018-01-12T23:00:00,13.2,13.2,12.8,97.29,1.27,,,0,1.13,29.2,15.6,159,1001.1,100,6.5,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-13T00:00:00,13.6,13.6,13.1,97.35,1.05,,,0,1,31.7,13.1,166,999.9,100,8,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-13T01:00:00,13.3,13.3,12.9,97.35,0.03,,,0,0.88,,13.1,168,999,98.2,11.1,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-13T02:00:00,12.9,12.9,12.4,97.34,0.22,,,0,0.75,,11.1,166,997.9,100,9.6,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-13T03:00:00,12.3,12.3,12,98.39,0.42,,,0,0.62,,11.5,148,995.9,100,4.5,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,KNYC,72503014732"
new york,2018-01-13T04:00:00,11.8,11.8,11.3,96.75,0.93,,,0,0.5,30.2,17.5,161,993.4,100,6.4,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-13T05:00:00,11.7,11.7,11.6,99.47,0.07,,,0,0.37,49.7,15.4,166,993.1,100,4.4,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-13T06:00:00,13.2,13.2,12.1,93.28,0,,,0,0.25,46.2,14,181,994.6,98.2,12.6,4,0,0,,Overcast,cloudy,"D1574,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-13T07:00:00,6.5,3.1,4.2,85.22,0,,,0,0.13,52.7,18.7,286,999.1,100,16,113,0.4,1,,Overcast,cloudy,"D1574,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-13T08:00:00,2.2,-2.8,-0.9,79.74,0,,,0,0,43.1,23,290,1003.5,100,14.2,17,0.1,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
new york,2018-01-13T09:00:00,-1.2,-7.9,-5.6,71.84,0,,,0,0,51.2,29.5,291,1006.9,95.7,16,83,0.3,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-13T10:00:00,-1.9,-8.8,-8.2,62.09,0,,,0,0,50.9,28.8,308,1009.4,65,16,233,0.8,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-13T11:00:00,-1.7,-8.4,-9,57.32,0,,,0,0,46.2,27.3,308,1011,95.7,16,240,0.9,2,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-13T12:00:00,-0.8,-7.1,-8.6,55.27,0,,,0,0,45.4,26.7,305,1011.7,20.3,16,403,1.5,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-13T13:00:00,0.3,-5.5,-8.6,51.34,0,,,0,0,41.3,24.3,311,1012.8,19.2,16,495,1.8,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-13T14:00:00,0.8,-4.8,-8.7,49.03,0,,,0,0,38,25,309,1014.6,19.2,16,420,1.5,4,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-13T15:00:00,0.7,-4.8,-8.7,49.34,0,,,0,0,36.4,23.4,300,1016.4,15.6,16,288,1,3,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-13T16:00:00,-0.4,-5.6,-9.3,50.99,0,,,0,0,37,19.3,304,1018.1,10.5,16,102,0.4,1,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-13T17:00:00,-2,-9,-10.7,51.36,0,,,0,0,46.2,29.3,309,1019.8,10.5,16,13,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-13T18:00:00,-3.6,-10.3,-11.3,55.42,0,,,0,0,43.8,23.5,310,1021.6,10.5,14.8,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-13T19:00:00,-4.2,-11.1,-12.5,52.56,0,,,0,0,42.5,23.4,310,1023.2,10.5,14.8,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-13T20:00:00,-4.9,-11.7,-13,52.87,0,,,0,0,38.7,22.1,314,1024.8,4.4,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-13T21:00:00,-5.5,-11.5,-14.2,50.37,0,,,0,0,47.1,16.2,320,1025.8,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-13T22:00:00,-6.1,-11.9,-15.6,46.93,0,,,0,0,46.4,14.9,326,1027,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-13T23:00:00,-6.6,-14.1,-16.2,46.51,0,,,0,0,37.2,23.3,308,1028.2,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-14T00:00:00,-7.1,-14.7,-16.3,48.1,0,,,0,0,38.3,22.8,310,1029.3,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-14T01:00:00,-8,-15.4,-16.3,51.22,0,,,0,0,29.5,21,310,1029.8,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-14T02:00:00,-8.2,-14.7,-16.1,52.84,0,,,0,0,38.9,15.7,330,1030.9,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-14T03:00:00,-8.7,-15.9,-16.3,54.09,0,,,0,0,,18.4,310,1031.9,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-14T04:00:00,-8.7,-15.2,-16.1,55.12,0,,,0,0,,15.3,324,1032.1,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-14T05:00:00,-8.7,-15.8,-16.1,55.12,0,,,0,0,,17.7,310,1032.3,4.4,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-14T06:00:00,-9.2,-15.2,-16.5,55.52,0,,,0,0,35.3,12.8,340,1033.4,19.2,16,4,0,0,,Clear,clear-night,"D1574,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-14T07:00:00,-9.2,-16.1,-16.6,55.08,0,,,0,0,,16.3,342,1034.6,15.6,16,113,0.4,1,,Clear,clear-night,"D1574,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-14T08:00:00,-9.2,-16.5,-17,53.16,0,,,0,0,31.7,18.2,340,1035.4,19.2,16,15,0.1,0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-14T09:00:00,-9.1,-15.8,-17.5,50.43,0,,,0,0,,15.9,334,1036.6,19.2,16,121,0.4,1,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-14T10:00:00,-8,-13.3,-17.6,45.95,0,,,0,0,,11.3,346,1038,19.2,16,271,1,3,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-14T11:00:00,-7,-14,-18.5,39.55,0,,,0,0,,19.6,346,1037.5,19.2,16,490,1.8,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-14T12:00:00,-6.1,-12.3,-19.3,34.39,0,,,0,0,34.9,17.2,19,1037.1,19.2,16,541,1.9,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-14T13:00:00,-5,-11.8,-19.3,31.64,0,,,0,0,,21.6,21,1036.2,19.2,16,523,1.9,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-14T14:00:00,-4.3,-9.7,-19.3,30.15,0,,,0,0,,14.9,356,1035.9,19.2,16,445,1.6,4,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-14T15:00:00,-4.3,-10.2,-19.7,29.18,0,,,0,0,25.9,17.5,30,1036.3,19.2,16,311,1.1,3,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-14T16:00:00,-4.7,-10.5,-20.1,29,0,,,0,0,32,16.1,8,1036.7,10.5,16,114,0.4,1,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-14T17:00:00,-5.5,-11.4,-19,33.94,0,,,0,0,,15.9,30,1037.2,10.5,16,14,0.1,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-14T18:00:00,-6,-12.7,-18,38.13,0,,,0,0,,19.7,37,1037.6,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-14T19:00:00,-6.5,-12.3,-18,39.8,0,,,0,0,27.7,14.4,14,1038.1,15.6,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-14T20:00:00,-7,-13.4,-18.7,38.87,0,,,0,0,33.5,16.5,34,1038.4,19.2,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-14T21:00:00,-7.9,-15.2,-18.9,40.78,0,,,0,0,,20.2,41,1038.2,15.6,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-14T22:00:00,-8.2,-14.5,-17.8,45.74,0,,,0,0,,15.3,37,1038.7,6.1,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-14T23:00:00,-8.2,-14.4,-17.6,46.61,0,,,0,0,,14.8,16,1039.3,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-15T00:00:00,-8.7,-16.2,-17.3,49.82,0,,,0,0,,19.8,31,1038.4,14.1,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-15T01:00:00,-8.8,-15.7,-17,51.66,0,,,0,0,,17,28,1038.2,25.4,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-15T02:00:00,-8.7,-15.9,-16.9,51.82,0,,,0,0,,18.5,16,1038.6,25.4,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-15T03:00:00,-8.8,-14.9,-16.5,53.56,0,,,0,0,,13.5,20,1038.7,27.2,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-15T04:00:00,-8.8,-15.9,-16.3,54.72,0,,,0,0,,17.9,31,1038.4,80.1,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-15T05:00:00,-8.5,-14.8,-15.5,56.76,0,,,0,0,,14.7,39,1038.2,98.2,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-15T06:00:00,-7.7,-14.4,-14.1,59.93,0,,,0,0,38.9,17.4,28,1038.5,90.6,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-15T07:00:00,-7.8,-14.5,-14,61.36,0,,,0,0,,17,47,1038.6,88.9,16,205,0.7,2,,Partially cloudy,partly-cloudy-night,"D1574,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-15T08:00:00,-7.9,-14.6,-13.6,63.4,0,,,0,0,,17.4,41,1038.2,25.4,16,25,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-15T09:00:00,-6.5,-12.8,-12.8,61.05,0,,,0,0,,16.7,49,1038.4,20.3,16,108,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-15T10:00:00,-4.7,-10.9,-11,61.41,0,,,0,0,,18.9,49,1038.3,20.3,16,264,1,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-15T11:00:00,-3.6,-9.5,-9.9,61.76,0,,,0,0,,18.4,71,1037.8,88.9,14.8,485,1.7,5,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-15T12:00:00,-3,-8.8,-9.2,62.26,0,,,0,0,,18.7,54,1036.2,88.9,14.8,278,1,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-15T13:00:00,-1.7,-7.4,-8.9,58.37,0,,,0,0,,20.1,46,1035.2,88.9,14.8,415,1.5,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
